TPW_dif,COMPLETE_dif,rank_dif,ATPP_dif,AAG_dif,SERVEADV,res_dif,speed,serve_width,serve_depth,return_depth,game_victor,,
-0.03,-0.049413891,8,-8000,0.1933956,-0.0758,0.000236838,122.25,0,0,0,1,,
-0.03,-0.049413891,8,-8000,0.1933956,-0.0758,-0.00018251,115,0,0,0,2,,
-0.03,-0.049413891,8,-8000,0.1933956,-0.0758,0.000135208,114.0028571,0,0,0,2,,
-0.03,-0.049413891,8,-8000,0.1933956,-0.0758,-0.000151009,109.4,0,0,0,2,,
-0.03,-0.049413891,8,-8000,0.1933956,-0.0758,0.000127852,121.75,0,0,0,1,,
-0.03,-0.049413891,8,-8000,0.1933956,-0.0758,-8.72E-05,116.1666667,0,0,0,2,,
-0.03,-0.049413891,8,-8000,0.1933956,-0.0758,0.000185952,117.125,0,0,0,1,,
-0.03,-0.049413891,8,-8000,0.1933956,-0.0758,-0.000196821,105.6,0,0,0,2,,
-0.03,-0.049413891,8,-8000,0.1933956,-0.0758,0.000192462,118.34,0,0,0,1,,
-0.03,-0.049413891,8,-8000,0.1933956,-0.0758,-6.96E-05,113.408,0,0,0,2,,
-0.03,-0.049413891,8,-8000,0.1933956,-0.0758,-5.66E-05,123.9,0,0,0,1,,
-0.03,-0.049413891,8,-8000,0.1933956,-0.0758,-0.000194307,104.5,0,0,0,2,,
-0.03,-0.049413891,8,-8000,0.1933956,-0.0758,0.000115254,121.5,0,0,0,1,,
-0.03,-0.049413891,8,-8000,0.1933956,-0.0758,-0.000263227,111.75,0,0,0,2,,
-0.03,-0.049413891,8,-8000,0.1933956,-0.0758,0.000176422,112.39,0,0,0,1,,
-0.03,-0.049413891,8,-8000,0.1933956,-0.0758,-0.00013771,105.9314286,0,0,0,2,,
-0.03,-0.049413891,8,-8000,0.1933956,-0.0758,0.000596197,122.75,0,0,0,1,,
-0.03,-0.049413891,8,-8000,0.1933956,-0.0758,-7.02E-05,108.1666667,0,0,0,2,,
-0.03,-0.049413891,8,-8000,0.1933956,-0.0758,0.000293154,120.5,0,0,0,1,,
-0.03,-0.049413891,8,-8000,0.1933956,-0.0758,-6.89E-05,108,0,0,0,2,,
-0.03,-0.049413891,8,-8000,0.1933956,-0.0758,0.00016633,122.75,0,0,0,1,,
-0.03,-0.049413891,8,-8000,0.1933956,-0.0758,-0.000113694,117.5,0,0,0,2,,
-0.03,-0.049413891,8,-8000,0.1933956,-0.0758,0.000133773,116.2,0,0,0,1,,
-0.03,-0.049413891,8,-8000,0.1933956,-0.0758,-0.000150586,117,0,0,0,2,,
-0.03,-0.049413891,8,-8000,0.1933956,-0.0758,0.000276324,106.75,0,0,0,1,,
-0.03,-0.049413891,8,-8000,0.1933956,-0.0758,-8.63E-05,107.6,0,0,0,2,,
-0.03,-0.049413891,8,-8000,0.1933956,-0.0758,0.000154303,131.25,0,0,0,1,,
-0.03,-0.049413891,8,-8000,0.1933956,-0.0758,0.000330898,108.6666667,0,0,0,1,,
-0.03,-0.049413891,8,-8000,0.1933956,-0.0758,0.000156454,115.8,0,0,0,1,,
-0.03,-0.049413891,8,-8000,0.1933956,-0.0758,-0.000141643,108.25,0,0,0,2,,
-0.03,-0.049413891,8,-8000,0.1933956,-0.0758,0.000115643,108.34,0,0,0,1,,
-0.03,-0.049413891,8,-8000,0.1933956,-0.0758,-0.000148566,99.25,0,0,0,2,,
-0.03,-0.049413891,8,-8000,0.1933956,-0.0758,0.000147096,111.6666667,0,0,0,1,,
-0.03,-0.049413891,8,-8000,0.1933956,-0.0758,-0.000258536,114.4,0,0,0,2,,
-0.03,-0.049413891,8,-8000,0.1933956,-0.0758,-0.000386128,120,0,0,0,2,,
-0.03,-0.049413891,8,-8000,0.1933956,-0.0758,-9.53E-05,112.5,0,0,0,2,,
-0.03,-0.049413891,8,-8000,0.1933956,-0.0758,0.0001714,110.5,0,0,0,1,,
-0.03,-0.049413891,8,-8000,0.1933956,-0.0758,-0.000216617,122.75,0,0,0,2,,
0.02,0.029369209,-6,5195,-0.050643129,0.04678125,-8.86E-05,115,0,0,0,1,,
0.02,0.029369209,-6,5195,-0.050643129,0.04678125,-0.000139668,114.408,0,0,0,2,,
0.02,0.029369209,-6,5195,-0.050643129,0.04678125,0.000126224,112.8333333,0,0,0,1,,
0.02,0.029369209,-6,5195,-0.050643129,0.04678125,-7.53E-05,109.75,0,0,0,2,,
0.02,0.029369209,-6,5195,-0.050643129,0.04678125,0.000389937,106.5,0,0,0,1,,
0.02,0.029369209,-6,5195,-0.050643129,0.04678125,-6.29E-05,119.8333333,0,0,0,2,,
0.02,0.029369209,-6,5195,-0.050643129,0.04678125,0.000150944,112.4,0,0,0,1,,
0.02,0.029369209,-6,5195,-0.050643129,0.04678125,-0.000122061,116.5,0,0,0,2,,
0.02,0.029369209,-6,5195,-0.050643129,0.04678125,0.000135415,113.6666667,0,0,0,1,,
0.02,0.029369209,-6,5195,-0.050643129,0.04678125,-0.000170131,121.875,0,0,0,2,,
0.02,0.029369209,-6,5195,-0.050643129,0.04678125,3.40E-05,108.1733333,0,0,0,1,,
0.02,0.029369209,-6,5195,-0.050643129,0.04678125,-8.23E-05,117.8333333,0,0,0,2,,
0.02,0.029369209,-6,5195,-0.050643129,0.04678125,0.00012382,117.504,0,0,0,1,,
0.02,0.029369209,-6,5195,-0.050643129,0.04678125,-9.08E-05,107.2,0,0,0,2,,
0.02,0.029369209,-6,5195,-0.050643129,0.04678125,0.00010522,98.5,0,0,0,1,,
0.02,0.029369209,-6,5195,-0.050643129,0.04678125,-0.000176658,113.4,0,0,0,2,,
0.02,0.029369209,-6,5195,-0.050643129,0.04678125,0.000133434,115,0,0,0,1,,
0.02,0.029369209,-6,5195,-0.050643129,0.04678125,-0.00012001,120,0,0,0,2,,
0.02,0.029369209,-6,5195,-0.050643129,0.04678125,0.000140468,127.25,0,0,0,1,,
0.02,0.029369209,-6,5195,-0.050643129,0.04678125,-0.000100468,126,0,0,0,2,,
0.02,0.029369209,-6,5195,-0.050643129,0.04678125,7.57E-05,118.6,0,0,0,1,,
0.02,0.029369209,-6,5195,-0.050643129,0.04678125,2.60E-05,114.34,0,0,0,1,,
0.02,0.029369209,-6,5195,-0.050643129,0.04678125,0.000272886,115.6,0,0,0,1,,
0.02,0.029369209,-6,5195,-0.050643129,0.04678125,-0.000146881,112.5,0,0,0,2,,
0.02,0.029369209,-6,5195,-0.050643129,0.04678125,0.000207989,111.25,0,0,0,1,,
0.02,0.029369209,-6,5195,-0.050643129,0.04678125,-0.00015584,121.6666667,0,0,0,2,,
0.02,0.029369209,-6,5195,-0.050643129,0.04678125,0.000128064,106.5,0,0,0,1,,
0.02,0.029369209,-6,5195,-0.050643129,0.04678125,5.89E-05,114.4,0,0,0,1,,
0.02,0.029369209,-6,5195,-0.050643129,0.04678125,0.000124555,112.8,0,0,0,1,,
0.02,0.029369209,-6,5195,-0.050643129,0.04678125,-3.87E-05,106.1666667,0,0,0,2,,
0.02,0.029369209,-6,5195,-0.050643129,0.04678125,0.000207992,108.4,0,0,0,1,,
0.02,0.029369209,-6,5195,-0.050643129,0.04678125,-5.85E-05,118.5,0,0,0,2,,
0.02,0.029369209,-6,5195,-0.050643129,0.04678125,0.000155092,110.1733333,0,0,0,1,,
0.04,0.055904054,-31,6365,-0.070060604,0.08141875,-0.00027625,118.8,0,0,0,2,,
0.04,0.055904054,-31,6365,-0.070060604,0.08141875,0.000189234,120,0,0,0,1,,
0.04,0.055904054,-31,6365,-0.070060604,0.08141875,0.000144302,111.5133333,0,0,0,1,,
0.04,0.055904054,-31,6365,-0.070060604,0.08141875,0.000160581,114,0,0,0,1,,
0.04,0.055904054,-31,6365,-0.070060604,0.08141875,-0.00011882,112.9,0,0,0,2,,
0.04,0.055904054,-31,6365,-0.070060604,0.08141875,0.000166657,109.6,0,0,0,1,,
0.04,0.055904054,-31,6365,-0.070060604,0.08141875,-0.000220195,114.8333333,0,0,0,2,,
0.04,0.055904054,-31,6365,-0.070060604,0.08141875,0.000113856,117.125,0,0,0,1,,
0.04,0.055904054,-31,6365,-0.070060604,0.08141875,-0.00018761,116.004,0,0,0,2,,
0.04,0.055904054,-31,6365,-0.070060604,0.08141875,8.87E-05,113.6,0,0,0,1,,
0.04,0.055904054,-31,6365,-0.070060604,0.08141875,-0.00016994,114,0,0,0,2,,
0.04,0.055904054,-31,6365,-0.070060604,0.08141875,7.86E-05,114.75,0,0,0,1,,
0.04,0.055904054,-31,6365,-0.070060604,0.08141875,-0.000198743,116.75,0,0,0,2,,
0.04,0.055904054,-31,6365,-0.070060604,0.08141875,-0.000483374,117.34,0,0,0,2,,
0.04,0.055904054,-31,6365,-0.070060604,0.08141875,-0.000420079,114.625,0,0,0,2,,
0.04,0.055904054,-31,6365,-0.070060604,0.08141875,-0.000298765,118.875,0,0,0,2,,
0.04,0.055904054,-31,6365,-0.070060604,0.08141875,-0.00015739,120.25,0,0,0,2,,
0.04,0.055904054,-31,6365,-0.070060604,0.08141875,-9.40E-05,105.84,0,0,0,2,,
0.04,0.055904054,-31,6365,-0.070060604,0.08141875,-0.000272795,120.25,0,0,0,2,,
0.04,0.055904054,-31,6365,-0.070060604,0.08141875,0.000102961,114.5,0,0,0,1,,
0.04,0.055904054,-31,6365,-0.070060604,0.08141875,-0.000249889,121,0,0,0,2,,
0.04,0.055904054,-31,6365,-0.070060604,0.08141875,0.000165254,114.75,0,0,0,1,,
0.04,0.055904054,-31,6365,-0.070060604,0.08141875,-0.000424417,119,0,0,0,2,,
0.04,0.055904054,-31,6365,-0.070060604,0.08141875,0.000105497,111.4,0,0,0,1,,
0.04,0.055904054,-31,6365,-0.070060604,0.08141875,-0.000279067,118.8,0,0,0,2,,
0.04,0.055904054,-31,6365,-0.070060604,0.08141875,1.20E-05,114,0,0,0,1,,
0.04,0.055904054,-31,6365,-0.070060604,0.08141875,-0.000106403,116.3333333,0,0,0,2,,
0.04,0.055904054,-31,6365,-0.070060604,0.08141875,0.000188306,117.25,0,0,0,1,,
0.04,0.055904054,-31,6365,-0.070060604,0.08141875,-0.000140913,119.42,0,0,0,2,,
0.04,0.055904054,-31,6365,-0.070060604,0.08141875,0.000137903,119.5,0,0,0,1,,
0.04,0.055904054,-31,6365,-0.070060604,0.08141875,-0.000398356,121.1666667,0,0,0,2,,
0.04,0.055904054,-31,6365,-0.070060604,0.08141875,0.000168564,118.8,0,0,0,1,,
0.04,0.055904054,-31,6365,-0.070060604,0.08141875,-0.000129453,122.5,0,0,0,2,,
0.04,0.055904054,-31,6365,-0.070060604,0.08141875,0.000178606,117.75,0,0,0,1,,
0.04,0.055904054,-31,6365,-0.070060604,0.08141875,-0.000118727,117.68,0,0,0,2,,
0.04,0.055904054,-31,6365,-0.070060604,0.08141875,0.000139414,121.25,0,0,0,1,,
0.04,0.055904054,-31,6365,-0.070060604,0.08141875,-0.00025617,120.4,0,0,0,2,,
0.04,0.055904054,-31,6365,-0.070060604,0.08141875,0.00013394,119.75,0,0,0,1,,
0.04,0.055904054,-31,6365,-0.070060604,0.08141875,-0.00019563,119.6,0,0,0,2,,
0.04,0.055904054,-31,6365,-0.070060604,0.08141875,-0.000121976,111.8181818,0,0,0,1,,
0.04,0.055904054,-31,6365,-0.070060604,0.08141875,0.00043754,116.01,0,0,0,1,,
0.04,0.055904054,-31,6365,-0.070060604,0.08141875,8.03E-05,107.84,0,0,0,1,,
0.04,0.055904054,-31,6365,-0.070060604,0.08141875,9.16E-05,115.1666667,0,0,0,1,,
0.04,0.055904054,-31,6365,-0.070060604,0.08141875,-5.78E-05,115.0771429,0,0,0,1,,
0.04,0.055904054,-31,6365,-0.070060604,0.08141875,-0.000240034,116.5,0,0,0,2,,
0.04,0.055904054,-31,6365,-0.070060604,0.08141875,0.000196736,119.25,0,0,0,1,,
0.04,0.055904054,-31,6365,-0.070060604,0.08141875,0.000136694,112.912,0,0,0,1,,
0.02,0.018798996,-35,5368,-0.051244336,0.02598125,-5.49E-05,113,0,0,0,2,,
0.02,0.018798996,-35,5368,-0.051244336,0.02598125,4.78E-05,120.8333333,0,0,0,1,,
0.02,0.018798996,-35,5368,-0.051244336,0.02598125,-0.000213926,119,0,0,0,2,,
0.02,0.018798996,-35,5368,-0.051244336,0.02598125,7.99E-05,118.808,0,0,0,1,,
0.02,0.018798996,-35,5368,-0.051244336,0.02598125,3.83E-05,119.9,0,0,0,2,,
0.02,0.018798996,-35,5368,-0.051244336,0.02598125,0.000225803,103.6,0,0,0,1,,
0.02,0.018798996,-35,5368,-0.051244336,0.02598125,-0.000237623,116.2,0,0,0,2,,
0.02,0.018798996,-35,5368,-0.051244336,0.02598125,0.000188811,113,0,0,0,1,,
0.02,0.018798996,-35,5368,-0.051244336,0.02598125,0.000298345,119.4,0,0,0,1,,
0.02,0.018798996,-35,5368,-0.051244336,0.02598125,0.000117234,124,0,0,0,1,,
0.02,0.018798996,-35,5368,-0.051244336,0.02598125,2.28E-05,119.8333333,0,0,0,2,,
0.02,0.018798996,-35,5368,-0.051244336,0.02598125,0.00015489,113.8333333,0,0,0,1,,
0.02,0.018798996,-35,5368,-0.051244336,0.02598125,0.000383339,108.76,0,0,0,1,,
0.02,0.018798996,-35,5368,-0.051244336,0.02598125,0.000193299,118.75,0,0,0,1,,
0.02,0.018798996,-35,5368,-0.051244336,0.02598125,-0.00014585,116.8,0,0,0,2,,
0.02,0.018798996,-35,5368,-0.051244336,0.02598125,-0.000336015,115.3333333,0,0,0,2,,
0.02,0.018798996,-35,5368,-0.051244336,0.02598125,-0.000207699,110,0,0,0,2,,
0.02,0.018798996,-35,5368,-0.051244336,0.02598125,-0.000145823,115.2,0,0,0,2,,
0.02,0.018798996,-35,5368,-0.051244336,0.02598125,-0.000159801,116.5,0,0,0,2,,
0.02,0.018798996,-35,5368,-0.051244336,0.02598125,6.53E-05,111.6666667,0,0,0,1,,
0.02,0.018798996,-35,5368,-0.051244336,0.02598125,-0.000123378,106.875,0,0,0,2,,
0.02,0.018798996,-35,5368,-0.051244336,0.02598125,0.000145053,111.25,0,0,0,1,,
0.02,0.018798996,-35,5368,-0.051244336,0.02598125,0.000131352,111.76,0,0,0,2,,
0.02,0.018798996,-35,5368,-0.051244336,0.02598125,0.000200664,112.75,0,0,0,1,,
0.02,0.018798996,-35,5368,-0.051244336,0.02598125,7.18E-05,115.1666667,0,0,0,1,,
0.02,0.018798996,-35,5368,-0.051244336,0.02598125,0.000286397,115,0,0,0,1,,
0.02,0.018798996,-35,5368,-0.051244336,0.02598125,0.000159477,113.64,0,0,0,1,,
0.02,0.018798996,-35,5368,-0.051244336,0.02598125,-4.68E-05,106.304,0,0,0,1,,
0.02,0.018798996,-35,5368,-0.051244336,0.02598125,-0.000109904,108.0066667,0,0,0,2,,
0.02,0.018798996,-35,5368,-0.051244336,0.02598125,0.000124192,115.8,0,0,0,1,,
0.02,0.018798996,-35,5368,-0.051244336,0.02598125,-8.80E-05,111.6,0,0,0,2,,
0.02,0.018798996,-35,5368,-0.051244336,0.02598125,0.00018107,112,0,0,0,1,,
0.02,0.018798996,-35,5368,-0.051244336,0.02598125,6.29E-05,113.6666667,0,0,0,1,,
0.02,0.018798996,-35,5368,-0.051244336,0.02598125,0.000226034,107.4,0,0,0,1,,
0.02,0.018798996,-35,5368,-0.051244336,0.02598125,0.000135802,112.5,0,0,0,1,,
-0.02,-0.029950998,4,-6440,0.048276505,-0.05308125,-0.000354495,104.3333333,0,0,0,2,,
-0.02,-0.029950998,4,-6440,0.048276505,-0.05308125,0.000150896,111.3333333,0,0,0,1,,
-0.02,-0.029950998,4,-6440,0.048276505,-0.05308125,-0.000193761,110.008,0,0,0,2,,
-0.02,-0.029950998,4,-6440,0.048276505,-0.05308125,5.45E-05,108.4,0,0,0,1,,
-0.02,-0.029950998,4,-6440,0.048276505,-0.05308125,-0.000178887,105.4,0,0,0,2,,
-0.02,-0.029950998,4,-6440,0.048276505,-0.05308125,-0.000192932,110.8333333,0,0,0,1,,
-0.02,-0.029950998,4,-6440,0.048276505,-0.05308125,-0.000155496,112,0,0,0,2,,
-0.02,-0.029950998,4,-6440,0.048276505,-0.05308125,0.000124096,114.2,0,0,0,1,,
-0.02,-0.029950998,4,-6440,0.048276505,-0.05308125,-6.26E-05,107.875,0,0,0,1,,
-0.02,-0.029950998,4,-6440,0.048276505,-0.05308125,0.000202572,108.8333333,0,0,0,1,,
-0.02,-0.029950998,4,-6440,0.048276505,-0.05308125,-0.000174266,100.25,0,0,0,2,,
-0.02,-0.029950998,4,-6440,0.048276505,-0.05308125,-0.000340469,112.3466667,0,0,0,2,,
-0.02,-0.029950998,4,-6440,0.048276505,-0.05308125,-0.000112051,109.9,0,0,0,2,,
-0.02,-0.029950998,4,-6440,0.048276505,-0.05308125,-0.000181957,103.5,0,0,0,2,,
-0.02,-0.029950998,4,-6440,0.048276505,-0.05308125,-0.000173475,102.25,0,0,0,2,,
-0.02,-0.029950998,4,-6440,0.048276505,-0.05308125,8.20E-05,118.8,0,0,0,1,,
-0.02,-0.029950998,4,-6440,0.048276505,-0.05308125,-0.000142614,113.25,0,0,0,2,,
-0.02,-0.029950998,4,-6440,0.048276505,-0.05308125,0.000134811,107.5,0,0,0,1,,
-0.02,-0.029950998,4,-6440,0.048276505,-0.05308125,0.00013124,116.25,0,0,0,2,,
-0.02,-0.029950998,4,-6440,0.048276505,-0.05308125,0.000225801,124,0,0,0,1,,
-0.02,-0.029950998,4,-6440,0.048276505,-0.05308125,-0.00025572,107.25,0,0,0,2,,
-0.02,-0.029950998,4,-6440,0.048276505,-0.05308125,-0.000141085,117.6666667,0,0,0,2,,
-0.02,-0.029950998,4,-6440,0.048276505,-0.05308125,-0.000171719,106.1666667,0,0,0,2,,
-0.02,-0.029950998,4,-6440,0.048276505,-0.05308125,2.23E-05,106.375,0,0,0,1,,
-0.02,-0.029950998,4,-6440,0.048276505,-0.05308125,-0.000137066,103.2,0,0,0,2,,
-0.02,-0.029950998,4,-6440,0.048276505,-0.05308125,7.54E-05,106.8,0,0,0,1,,
-0.02,-0.029950998,4,-6440,0.048276505,-0.05308125,-0.00014289,105.3333333,0,0,0,2,,
-0.02,-0.029950998,4,-6440,0.048276505,-0.05308125,7.59E-05,106,0,0,0,1,,
-0.02,-0.029950998,4,-6440,0.048276505,-0.05308125,-0.000126374,110,0,0,0,2,,
-0.02,-0.029950998,4,-6440,0.048276505,-0.05308125,-0.000259698,97,0,0,0,2,,
-0.02,-0.029950998,4,-6440,0.048276505,-0.05308125,-0.000281342,117.6666667,0,0,0,2,,
-0.02,-0.029950998,4,-6440,0.048276505,-0.05308125,0.000138954,109.8,0,0,0,1,,
-0.02,-0.029950998,4,-6440,0.048276505,-0.05308125,-0.000201765,106.75,0,0,0,2,,
-0.02,-0.029950998,4,-6440,0.048276505,-0.05308125,0.000351543,122.4,0,0,0,1,,
-0.02,-0.029950998,4,-6440,0.048276505,-0.05308125,-0.000168046,105,0,0,0,2,,
-0.02,-0.029950998,4,-6440,0.048276505,-0.05308125,-0.000390477,94.6,0,0,0,2,,
0,0.007287742,-1,1255,-0.18088778,0.0086625,0.000143136,103.25,0,0,0,1,,
0,0.007287742,-1,1255,-0.18088778,0.0086625,-0.000232217,115.6,0,0,0,2,,
0,0.007287742,-1,1255,-0.18088778,0.0086625,0.000132576,105.6,0,0,0,1,,
0,0.007287742,-1,1255,-0.18088778,0.0086625,-0.000176626,117.3333333,0,0,0,2,,
0,0.007287742,-1,1255,-0.18088778,0.0086625,0.000266506,110.3333333,0,0,0,1,,
0,0.007287742,-1,1255,-0.18088778,0.0086625,-9.93E-05,109.8333333,0,0,0,2,,
0,0.007287742,-1,1255,-0.18088778,0.0086625,0.000236911,115.8,0,0,0,1,,
0,0.007287742,-1,1255,-0.18088778,0.0086625,1.77E-05,115,0,0,0,1,,
0,0.007287742,-1,1255,-0.18088778,0.0086625,0.000149976,105.5,0,0,0,1,,
0,0.007287742,-1,1255,-0.18088778,0.0086625,-0.000202483,106.5,0,0,0,2,,
0,0.007287742,-1,1255,-0.18088778,0.0086625,0.000107109,113.004,0,0,0,1,,
0,0.007287742,-1,1255,-0.18088778,0.0086625,0.000552886,110,0,0,0,1,,
0,0.007287742,-1,1255,-0.18088778,0.0086625,0.000109973,110.8333333,0,0,0,1,,
0,0.007287742,-1,1255,-0.18088778,0.0086625,-0.000186574,118.5,0,0,0,2,,
0,0.007287742,-1,1255,-0.18088778,0.0086625,0.000377051,112.25,0,0,0,1,,
0,0.007287742,-1,1255,-0.18088778,0.0086625,-0.00021535,115.8333333,0,0,0,2,,
0,0.007287742,-1,1255,-0.18088778,0.0086625,0.00029142,117.5,0,0,0,1,,
0,0.007287742,-1,1255,-0.18088778,0.0086625,0.000461472,115.1666667,0,0,0,1,,
0,0.007287742,-1,1255,-0.18088778,0.0086625,0.000176228,109,0,0,0,1,,
0,0.007287742,-1,1255,-0.18088778,0.0086625,0.000165458,115.016,0,0,0,1,,
0,0.007287742,-1,1255,-0.18088778,0.0086625,0.000145425,112.5066667,0,0,0,1,,
0,0.007287742,-1,1255,-0.18088778,0.0086625,-0.000230962,117.3333333,0,0,0,2,,
0,0.007287742,-1,1255,-0.18088778,0.0086625,-0.0002839,115.608,0,0,0,2,,
0,0.007287742,-1,1255,-0.18088778,0.0086625,0.000489113,111.7533333,0,0,0,1,,
0,0.007287742,-1,1255,-0.18088778,0.0086625,-0.000158304,111,0,0,0,2,,
0,0.007287742,-1,1255,-0.18088778,0.0086625,-4.08E-05,111.1733333,0,0,0,1,,
0,0.007287742,-1,1255,-0.18088778,0.0086625,7.67E-05,102,0,0,0,1,,
-0.01,-0.023473777,3,-4755,-0.014590339,-0.0449,2.08E-05,104.7,0,0,0,2,,
-0.01,-0.023473777,3,-4755,-0.014590339,-0.0449,-3.92E-05,119.3333333,0,0,0,2,,
-0.01,-0.023473777,3,-4755,-0.014590339,-0.0449,-9.18E-05,108,0,0,0,2,,
-0.01,-0.023473777,3,-4755,-0.014590339,-0.0449,7.30E-05,108,0,0,0,1,,
-0.01,-0.023473777,3,-4755,-0.014590339,-0.0449,-0.000211934,106.375,0,0,0,2,,
-0.01,-0.023473777,3,-4755,-0.014590339,-0.0449,0.000269815,112,0,0,0,1,,
-0.01,-0.023473777,3,-4755,-0.014590339,-0.0449,-0.000209211,113.8,0,0,0,2,,
-0.01,-0.023473777,3,-4755,-0.014590339,-0.0449,0.000347887,111.8,0,0,0,1,,
-0.01,-0.023473777,3,-4755,-0.014590339,-0.0449,-0.000221114,120.8,0,0,0,2,,
-0.01,-0.023473777,3,-4755,-0.014590339,-0.0449,0.000183257,115,0,0,0,1,,
-0.01,-0.023473777,3,-4755,-0.014590339,-0.0449,-0.000138487,99.33333333,0,0,0,2,,
-0.01,-0.023473777,3,-4755,-0.014590339,-0.0449,-0.000302402,104.84,0,0,0,2,,
-0.01,-0.023473777,3,-4755,-0.014590339,-0.0449,-8.79E-05,105,0,0,0,2,,
-0.01,-0.023473777,3,-4755,-0.014590339,-0.0449,0.000280172,114.2,0,0,0,1,,
-0.01,-0.023473777,3,-4755,-0.014590339,-0.0449,-6.80E-05,110.75,0,0,0,2,,
-0.01,-0.023473777,3,-4755,-0.014590339,-0.0449,-7.52E-05,112,0,0,0,1,,
-0.01,-0.023473777,3,-4755,-0.014590339,-0.0449,-0.000196703,101,0,0,0,2,,
-0.01,-0.023473777,3,-4755,-0.014590339,-0.0449,0.000406625,115.1666667,0,0,0,1,,
-0.01,-0.023473777,3,-4755,-0.014590339,-0.0449,-0.000164632,109.2,0,0,0,2,,
-0.01,-0.023473777,3,-4755,-0.014590339,-0.0449,9.67E-05,121.1666667,0,0,0,1,,
-0.01,-0.023473777,3,-4755,-0.014590339,-0.0449,-0.000205755,110.4,0,0,0,2,,
-0.01,-0.023473777,3,-4755,-0.014590339,-0.0449,-0.000151853,111.75,0,0,0,1,,
-0.01,-0.023473777,3,-4755,-0.014590339,-0.0449,-0.00033031,112.125,0,0,0,2,,
-0.01,-0.023473777,3,-4755,-0.014590339,-0.0449,-4.54E-05,113.1666667,0,0,0,1,,
-0.01,-0.023473777,3,-4755,-0.014590339,-0.0449,-0.000139731,112.6,0,0,0,2,,
-0.01,-0.023473777,3,-4755,-0.014590339,-0.0449,0.000202659,123.5,0,0,0,1,,
-0.01,-0.023473777,3,-4755,-0.014590339,-0.0449,-0.000215122,109,0,0,0,2,,
-0.01,-0.023473777,3,-4755,-0.014590339,-0.0449,0.000184468,116.2,0,0,0,1,,
-0.01,-0.023473777,3,-4755,-0.014590339,-0.0449,7.41E-05,106,0,0,0,2,,
-0.01,-0.023473777,3,-4755,-0.014590339,-0.0449,9.91E-05,108.208,0,0,0,1,,
-0.01,-0.023473777,3,-4755,-0.014590339,-0.0449,-7.59E-05,114,0,0,0,2,,
-0.01,-0.023473777,3,-4755,-0.014590339,-0.0449,-8.06E-05,115.8218182,0,0,0,2,,
-0.01,-0.01455304,1,-2390,-0.076002824,-0.03051875,0.000198351,118.1,0,0,0,2,,
-0.01,-0.01455304,1,-2390,-0.076002824,-0.03051875,-0.000363431,116.5,0,0,0,2,,
-0.01,-0.01455304,1,-2390,-0.076002824,-0.03051875,-0.000389898,107.3333333,0,0,0,2,,
-0.01,-0.01455304,1,-2390,-0.076002824,-0.03051875,-0.000403913,114,0,0,0,2,,
-0.01,-0.01455304,1,-2390,-0.076002824,-0.03051875,-0.000223635,118.2,0,0,0,2,,
-0.01,-0.01455304,1,-2390,-0.076002824,-0.03051875,0.000170559,119.84,0,0,0,1,,
-0.01,-0.01455304,1,-2390,-0.076002824,-0.03051875,-0.000254273,118,0,0,0,2,,
-0.01,-0.01455304,1,-2390,-0.076002824,-0.03051875,0.00026964,122.4,0,0,0,1,,
-0.01,-0.01455304,1,-2390,-0.076002824,-0.03051875,-3.51E-05,105.104,0,0,0,1,,
-0.01,-0.01455304,1,-2390,-0.076002824,-0.03051875,-9.59E-05,110.88,0,0,0,2,,
-0.01,-0.01455304,1,-2390,-0.076002824,-0.03051875,-0.000159781,110,0,0,0,2,,
-0.01,-0.01455304,1,-2390,-0.076002824,-0.03051875,0.000184492,120.8,0,0,0,1,,
-0.01,-0.01455304,1,-2390,-0.076002824,-0.03051875,-2.22E-05,106.8333333,0,0,0,2,,
-0.01,-0.01455304,1,-2390,-0.076002824,-0.03051875,0.00021398,114.25,0,0,0,1,,
-0.01,-0.01455304,1,-2390,-0.076002824,-0.03051875,-0.000113007,97.8,0,0,0,2,,
-0.01,-0.01455304,1,-2390,-0.076002824,-0.03051875,0.00011784,114.2,0,0,0,1,,
-0.01,-0.01455304,1,-2390,-0.076002824,-0.03051875,-0.000212793,113,0,0,0,2,,
-0.01,-0.01455304,1,-2390,-0.076002824,-0.03051875,0.000148712,115,0,0,0,1,,
-0.01,-0.01455304,1,-2390,-0.076002824,-0.03051875,-0.00020847,116.5066667,0,0,0,2,,
-0.01,-0.01455304,1,-2390,-0.076002824,-0.03051875,9.00E-05,116.2142857,0,0,0,1,,
-0.01,-0.01455304,1,-2390,-0.076002824,-0.03051875,0.000229358,108.5,0,0,0,1,,
-0.01,-0.01455304,1,-2390,-0.076002824,-0.03051875,7.12E-05,111,0,0,0,1,,
-0.01,-0.01455304,1,-2390,-0.076002824,-0.03051875,-0.00012686,114.1666667,0,0,0,2,,
-0.01,-0.01455304,1,-2390,-0.076002824,-0.03051875,0.000109521,110.375,0,0,0,1,,
-0.01,-0.01455304,1,-2390,-0.076002824,-0.03051875,0.000229983,108.93875,0,0,0,1,,
-0.01,-0.01455304,1,-2390,-0.076002824,-0.03051875,0.000102188,118.8,0,0,0,1,,
-0.01,-0.01455304,1,-2390,-0.076002824,-0.03051875,7.67E-05,115.4,0,0,0,1,,
